person_relationship_id,person_relationship_sequence,person_id_1,relationship_type,person_id_2,relationship_category,reference_id,relationship_notes
Miriam_1:Amram_1:1031,1031,Miriam_1,daughter,Amram_1,logical,"EXO 15:20, NUM 26:59",
Jochebed_1:Miriam_1:1032,1032,Jochebed_1,mother,Miriam_1,logical,"EXO 15:20, NUM 26:59",
Miriam_1:Jochebed_1:1033,1033,Miriam_1,daughter,Jochebed_1,logical,"EXO 15:20, NUM 26:59",
Moses_1:Miriam_1:1034,1034,Moses_1,brother,Miriam_1,logical,EXO 15:20,
Miriam_1:Moses_1:1035,1035,Miriam_1,sister,Moses_1,logical,EXO 15:20,
Moses_1:Eliezer_2:1036,1036,Moses_1,father,Eliezer_2,logical,EXO 18:4,
Eliezer_2:Moses_1:1037,1037,Eliezer_2,son,Moses_1,logical,EXO 18:4,
Zipporah_1:Eliezer_2:1038,1038,Zipporah_1,mother,Eliezer_2,logical,EXO 18:4,
Eliezer_2:Zipporah_1:1039,1039,Eliezer_2,son,Zipporah_1,explicit,EXO 18:4,
Judah_1:Hur_1:1040,1040,Judah_1,ancestor,Hur_1,logical,EXO 31:2,
Hur_1:Judah_1:1041,1041,Hur_1,descendant,Judah_1,explicit,EXO 31:2,
Uri_1:Bezalel_1:1042,1042,Uri_1,father,Bezalel_1,logical,EXO 31:2,
Bezalel_1:Uri_1:1043,1043,Bezalel_1,son,Uri_1,explicit,EXO 31:2,
Hur_1:Uri_1:1044,1044,Hur_1,father,Uri_1,logical,EXO 31:2,
Uri_1:Hur_1:1045,1045,Uri_1,son,Hur_1,explicit,EXO 31:2,
Ahisamach_1:Oholiab_1:1046,1046,Ahisamach_1,father,Oholiab_1,logical,EXO 31:6,
Oholiab_1:Ahisamach_1:1047,1047,Oholiab_1,son,Ahisamach_1,explicit,EXO 31:6,
Dan_1:Ahisamach_1:1048,1048,Dan_1,ancestor,Ahisamach_1,logical,EXO 31:6,
Ahisamach_1:Dan_1:1049,1049,Ahisamach_1,descendant,Dan_1,explicit,EXO 31:6,
Nun_1:Joshua_1:1050,1050,Nun_1,father,Joshua_1,logical,EXO 33:11,
Joshua_1:Nun_1:1051,1051,Joshua_1,son,Nun_1,explicit,EXO 33:11,
Shedeur_1:Elizur_1:1052,1052,Shedeur_1,father,Elizur_1,logical,NUM 1:5,
Elizur_1:Shedeur_1:1053,1053,Elizur_1,son,Shedeur_1,explicit,NUM 1:5,
Reuben_1:Shedeur_1:1054,1054,Reuben_1,ancestor,Shedeur_1,logical,NUM 1:5,
Shedeur_1:Reuben_1:1055,1055,Shedeur_1,descendant,Reuben_1,explicit,NUM 1:5,
Zurishaddai_1:Shelumiel_1:1056,1056,Zurishaddai_1,father,Shelumiel_1,logical,NUM 1:6,
Shelumiel_1:Zurishaddai_1:1057,1057,Shelumiel_1,son,Zurishaddai_1,explicit,NUM 1:6,
Simeon_1:Zurishaddai_1:1058,1058,Simeon_1,ancestor,Zurishaddai_1,logical,NUM 1:6,
Zurishaddai_1:Simeon_1:1059,1059,Zurishaddai_1,descendant,Simeon_1,explicit,NUM 1:6,
Zuar_1:Nethanel_1:1060,1060,Zuar_1,father,Nethanel_1,logical,NUM 1:8,
Nethanel_1:Zuar_1:1061,1061,Nethanel_1,son,Zuar_1,explicit,NUM 1:8,
Issachar_1:Zuar_1:1062,1062,Issachar_1,ancestor,Zuar_1,logical,NUM 1:8,
Zuar_1:Issachar_1:1063,1063,Zuar_1,descendant,Issachar_1,explicit,NUM 1:8,
Helon_1:Eliab_1:1064,1064,Helon_1,father,Eliab_1,logical,NUM 1:9,
Eliab_1:Helon_1:1065,1065,Eliab_1,son,Helon_1,explicit,NUM 1:9,
Zebulun_1:Helon_1:1066,1066,Zebulun_1,ancestor,Helon_1,logical,NUM 1:9,
Helon_1:Zebulun_1:1067,1067,Helon_1,descendant,Zebulun_1,explicit,NUM 1:9,
Ammihud_1:Elishama_1:1068,1068,Ammihud_1,father,Elishama_1,logical,NUM 1:10,
Elishama_1:Ammihud_1:1069,1069,Elishama_1,son,Ammihud_1,explicit,NUM 1:10,
Ephraim_1:Ammihud_1:1070,1070,Ephraim_1,ancestor,Ammihud_1,logical,NUM 1:10,
Ammihud_1:Ephraim_1:1071,1071,Ammihud_1,descendant,Ephraim_1,explicit,NUM 1:10,
Pedahzur_1:Gamaliel_1:1072,1072,Pedahzur_1,father,Gamaliel_1,logical,NUM 1:10,
Gamaliel_1:Pedahzur_1:1073,1073,Gamaliel_1,son,Pedahzur_1,explicit,NUM 1:10,
Manasseh_1:Pedahzur_1:1074,1074,Manasseh_1,ancestor,Pedahzur_1,logical,NUM 1:10,
Pedahzur_1:Manasseh_1:1075,1075,Pedahzur_1,descendant,Manasseh_1,explicit,NUM 1:10,
Gideoni_1:Abidan_1:1076,1076,Gideoni_1,father,Abidan_1,logical,NUM 1:11,
Abidan_1:Gideoni_1:1077,1077,Abidan_1,son,Gideoni_1,explicit,NUM 1:11,
Benjamin_1:Gideoni_1:1078,1078,Benjamin_1,ancestor,Gideoni_1,logical,NUM 1:11,
Gideoni_1:Benjamin_1:1079,1079,Gideoni_1,descendant,Benjamin_1,explicit,NUM 1:11,
Ammishaddai_1:Ahiezer_1:1080,1080,Ammishaddai_1,father,Ahiezer_1,logical,NUM 1:12,
Ahiezer_1:Ammishaddai_1:1081,1081,Ahiezer_1,son,Ammishaddai_1,explicit,NUM 1:12,
Dan_1:Ammishaddai_1:1082,1082,Dan_1,ancestor,Ammishaddai_1,logical,NUM 1:12,
Ammishaddai_1:Dan_1:1083,1083,Ammishaddai_1,descendant,Dan_1,explicit,NUM 1:12,
Ochran_1:Pagiel_1:1084,1084,Ochran_1,father,Pagiel_1,logical,NUM 1:13,
Pagiel_1:Ochran_1:1085,1085,Pagiel_1,son,Ochran_1,explicit,NUM 1:13,
Asher_1:Ochran_1:1086,1086,Asher_1,ancestor,Ochran_1,logical,NUM 1:13,
Ochran_1:Asher_1:1087,1087,Ochran_1,descendant,Asher_1,explicit,NUM 1:13,
Deuel_1:Eliasaph_1:1088,1088,Deuel_1,father,Eliasaph_1,logical,NUM 1:14,
Eliasaph_1:Deuel_1:1089,1089,Eliasaph_1,son,Deuel_1,explicit,NUM 1:14,
Gad_1:Deuel_1:1090,1090,Gad_1,ancestor,Deuel_1,logical,NUM 1:14,
Deuel_1:Gad_1:1091,1091,Deuel_1,descendant,Gad_1,explicit,NUM 1:14,
Enan_1:Ahira_1:1092,1092,Enan_1,father,Ahira_1,logical,NUM 1:15,
Ahira_1:Enan_1:1093,1093,Ahira_1,son,Enan_1,explicit,NUM 1:15,
Naphtali_1:Enan_1:1094,1094,Naphtali_1,ancestor,Enan_1,logical,NUM 1:15,
Enan_1:Naphtali_1:1095,1095,Enan_1,descendant,Naphtali_1,explicit,NUM 1:15,
Abihail_1:Zuriel_1:1096,1096,Abihail_1,father,Zuriel_1,logical,NUM 3:35,
Zuriel_1:Abihail_1:1097,1097,Zuriel_1,son,Abihail_1,explicit,NUM 3:35,
Merari_1:Abihail_1:1098,1098,Merari_1,ancestor,Abihail_1,logical,NUM 3:35,
Abihail_1:Merari_1:1099,1099,Abihail_1,descendant,Merari_1,explicit,NUM 3:35,
Reuel_2:Hobab_1:1100,1100,Reuel_2,father,Hobab_1,logical,NUM 10:29,
Hobab_1:Reuel_2:1101,1101,Hobab_1,son,Reuel_2,explicit,NUM 10:29,
Moses_1:Hobab_1:1102,1102,Moses_1,brother-in-law,Hobab_1,logical,NUM 10:29,
Hobab_1:Moses_1:1103,1103,Hobab_1,brother-in-law,Moses_1,logical,NUM 10:29,
Zaccur_1:Shammua_1:1104,1104,Zaccur_1,father,Shammua_1,logical,NUM 13:4,
Shammua_1:Zaccur_1:1105,1105,Shammua_1,son,Zaccur_1,explicit,NUM 13:4,
Reuben_1:Zaccur_1:1106,1106,Reuben_1,ancestor,Zaccur_1,explicit,NUM 13:4,
Zaccur_1:Reuben_1:1107,1107,Zaccur_1,descendant,Reuben_1,logical,NUM 13:4,
Hori_2:Shaphat_1:1108,1108,Hori_2,father,Shaphat_1,logical,NUM 13:5,
Shaphat_1:Hori_2:1109,1109,Shaphat_1,son,Hori_2,explicit,NUM 13:5,
Simeon_1:Hori_2:1110,1110,Simeon_1,ancestor,Hori_2,explicit,NUM 13:5,
Hori_2:Simeon_1:1111,1111,Hori_2,descendant,Simeon_1,logical,NUM 13:5,
Jephunneh_1:Caleb_1:1112,1112,Jephunneh_1,father,Caleb_1,logical,NUM 13:6,
Caleb_1:Jephunneh_1:1113,1113,Caleb_1,son,Jephunneh_1,explicit,NUM 13:6,
Judah_1:Jephunneh_1:1114,1114,Judah_1,ancestor,Jephunneh_1,explicit,NUM 13:6,
Jephunneh_1:Judah_1:1115,1115,Jephunneh_1,descendant,Judah_1,logical,NUM 13:6,
Joseph_2:Igal_1:1116,1116,Joseph_2,father,Igal_1,logical,NUM 13:7,
Igal_1:Joseph_2:1117,1117,Igal_1,son,Joseph_2,explicit,NUM 13:7,
Issachar_1:Joseph_2:1118,1118,Issachar_1,ancestor,Joseph_2,explicit,NUM 13:7,
Joseph_2:Issachar_1:1119,1119,Joseph_2,descendant,Issachar_1,logical,NUM 13:7,
Ephraim_1:Nun_1:1120,1120,Ephraim_1,ancestor,Nun_1,explicit,NUM 13:8,
Nun_1:Ephraim_1:1121,1121,Nun_1,descendant,Ephraim_1,logical,NUM 13:8,
Raphu_1:Palti_1:1122,1122,Raphu_1,father,Palti_1,logical,NUM 13:9,
Palti_1:Raphu_1:1123,1123,Palti_1,son,Raphu_1,explicit,NUM 13:9,
Benjamin_1:Raphu_1:1124,1124,Benjamin_1,ancestor,Raphu_1,explicit,NUM 13:9,
Raphu_1:Benjamin_1:1125,1125,Raphu_1,descendant,Benjamin_1,logical,NUM 13:9,
Sodi_1:Gaddiel_1:1126,1126,Sodi_1,father,Gaddiel_1,logical,NUM 13:10,
Gaddiel_1:Sodi_1:1127,1127,Gaddiel_1,son,Sodi_1,explicit,NUM 13:10,
Zebulun_1:Sodi_1:1128,1128,Zebulun_1,ancestor,Sodi_1,explicit,NUM 13:10,
Sodi_1:Zebulun_1:1129,1129,Sodi_1,descendant,Zebulun_1,logical,NUM 13:10,
Susi_1:Gaddi_1:1130,1130,Susi_1,father,Gaddi_1,logical,NUM 13:11,
Gaddi_1:Susi_1:1131,1131,Gaddi_1,son,Susi_1,explicit,NUM 13:11,
Manasseh_1:Susi_1:1132,1132,Manasseh_1,ancestor,Susi_1,explicit,NUM 13:11,
Susi_1:Manasseh_1:1133,1133,Susi_1,descendant,Manasseh_1,logical,NUM 13:11,
Gemalli_1:Ammiel_1:1134,1134,Gemalli_1,father,Ammiel_1,logical,NUM 13:12,
Ammiel_1:Gemalli_1:1135,1135,Ammiel_1,son,Gemalli_1,explicit,NUM 13:12,
Dan_1:Gemalli_1:1136,1136,Dan_1,ancestor,Gemalli_1,explicit,NUM 13:12,
Gemalli_1:Dan_1:1137,1137,Gemalli_1,descendant,Dan_1,logical,NUM 13:12,
Michael_1:Sethur_1:1138,1138,Michael_1,father,Sethur_1,logical,NUM 13:13,
Sethur_1:Michael_1:1139,1139,Sethur_1,son,Michael_1,explicit,NUM 13:13,
Asher_1:Michael_1:1140,1140,Asher_1,ancestor,Michael_1,explicit,NUM 13:13,
Michael_1:Asher_1:1141,1141,Michael_1,descendant,Asher_1,logical,NUM 13:13,
Vophsi_1:Nahbi_1:1142,1142,Vophsi_1,father,Nahbi_1,logical,NUM 13:14,
Nahbi_1:Vophsi_1:1143,1143,Nahbi_1,son,Vophsi_1,explicit,NUM 13:14,
Naphtali_1:Vophsi_1:1144,1144,Naphtali_1,ancestor,Vophsi_1,explicit,NUM 13:14,
Vophsi_1:Naphtali_1:1145,1145,Vophsi_1,descendant,Naphtali_1,logical,NUM 13:14,
Machi_1:Geuel_1:1146,1146,Machi_1,father,Geuel_1,logical,NUM 13:15,
Geuel_1:Machi_1:1147,1147,Geuel_1,son,Machi_1,explicit,NUM 13:15,
Gad_1:Machi_1:1148,1148,Gad_1,ancestor,Machi_1,explicit,NUM 13:15,
Machi_1:Gad_1:1149,1149,Machi_1,descendant,Gad_1,logical,NUM 13:15,
Eliab_2:Dathan_1:1150,1150,Eliab_2,father,Dathan_1,logical,NUM 16:1,
Dathan_1:Eliab_2:1151,1151,Dathan_1,son,Eliab_2,explicit,NUM 16:1,
Eliab_2:Abiram_1:1152,1152,Eliab_2,father,Abiram_1,logical,NUM 16:1,
Abiram_1:Eliab_2:1153,1153,Abiram_1,son,Eliab_2,explicit,NUM 16:1,
Reuben_1:Eliab_2:1154,1154,Reuben_1,ancestor,Eliab_2,logical,NUM 16:1,
Eliab_2:Reuben_1:1155,1155,Eliab_2,descendant,Reuben_1,explicit,"NUM 16:1, NUM 26:8",
Peleth_1:On_1:1156,1156,Peleth_1,father,On_1,logical,NUM 16:1,
On_1:Peleth_1:1157,1157,On_1,son,Peleth_1,explicit,NUM 16:1,
Reuben_1:Peleth_1:1158,1158,Reuben_1,ancestor,Peleth_1,logical,NUM 16:1,
Peleth_1:Reuben_1:1159,1159,Peleth_1,descendant,Reuben_1,explicit,NUM 16:1,
Zippor_1:Balak_1:1160,1160,Zippor_1,father,Balak_1,logical,NUM 22:2,
Balak_1:Zippor_1:1161,1161,Balak_1,son,Zippor_1,explicit,NUM 22:2,
Beor_2:Balaam_1:1162,1162,Beor_2,father,Balaam_1,logical,NUM 22:5,
Balaam_1:Beor_2:1163,1163,Balaam_1,son,Beor_2,explicit,NUM 22:5,
Salu_1:Zimri_1:1164,1164,Salu_1,father,Zimri_1,logical,NUM 25:14,
Zimri_1:Salu_1:1165,1165,Zimri_1,son,Salu_1,explicit,NUM 25:14,
Simeon_1:Salu_1:1166,1166,Simeon_1,father,Salu_1,logical,NUM 25:14,
Salu_1:Simeon_1:1167,1167,Salu_1,son,Simeon_1,explicit,NUM 25:14,
Zur_1:Cozbi_1:1168,1168,Zur_1,father,Cozbi_1,logical,NUM 25:15,
Cozbi_1:Zur_1:1169,1169,Cozbi_1,daughter,Zur_1,explicit,NUM 25:15,
Midian_1:Zur_1:1170,1170,Midian_1,ancestor,Zur_1,logical,NUM 25:15,
Zur_1:Midian_1:1171,1171,Zur_1,descendant,Midian_1,explicit,NUM 25:15,
Pallu_1:Eliab_2:1172,1172,Pallu_1,father,Eliab_2,logical,NUM 26:8,
Eliab_2:Pallu_1:1173,1173,Eliab_2,son,Pallu_1,explicit,NUM 26:8,
Machir_1:Gilead_1:1174,1174,Machir_1,father,Gilead_1,explicit,NUM 26:29,
Gilead_1:Machir_1:1175,1175,Gilead_1,son,Machir_1,logical,NUM 26:29,
Gilead_1:Iezer_1:1176,1176,Gilead_1,father,Iezer_1,logical,NUM 26:30,
Iezer_1:Gilead_1:1177,1177,Iezer_1,son,Gilead_1,explicit,NUM 26:30,
Gilead_1:Helek_1:1178,1178,Gilead_1,father,Helek_1,logical,NUM 26:30,
Helek_1:Gilead_1:1179,1179,Helek_1,son,Gilead_1,explicit,NUM 26:30,
Gilead_1:Asriel_1:1180,1180,Gilead_1,father,Asriel_1,logical,NUM 26:31,
Asriel_1:Gilead_1:1181,1181,Asriel_1,son,Gilead_1,explicit,NUM 26:31,
Gilead_1:Shechem_2:1182,1182,Gilead_1,father,Shechem_2,logical,NUM 26:31,
Shechem_2:Gilead_1:1183,1183,Shechem_2,son,Gilead_1,explicit,NUM 26:31,
Gilead_1:Shemida_1:1184,1184,Gilead_1,father,Shemida_1,logical,NUM 26:32,
Shemida_1:Gilead_1:1185,1185,Shemida_1,son,Gilead_1,explicit,NUM 26:32,
Gilead_1:Hepher_1:1186,1186,Gilead_1,father,Hepher_1,logical,NUM 26:32,
Hepher_1:Gilead_1:1187,1187,Hepher_1,son,Gilead_1,explicit,NUM 26:32,
Hepher_1:Zelophehad_1:1188,1188,Hepher_1,father,Zelophehad_1,logical,NUM 26:33,
Zelophehad_1:Hepher_1:1189,1189,Zelophehad_1,son,Hepher_1,explicit,NUM 26:33,
Zelophehad_1:Mahlah_1:1190,1190,Zelophehad_1,father,Mahlah_1,logical,NUM 26:33,
Mahlah_1:Zelophehad_1:1191,1191,Mahlah_1,daughter,Zelophehad_1,explicit,NUM 26:33,
Zelophehad_1:Noah_2:1192,1192,Zelophehad_1,father,Noah_2,logical,NUM 26:33,
Noah_2:Zelophehad_1:1193,1193,Noah_2,daughter,Zelophehad_1,explicit,NUM 26:33,
Zelophehad_1:Hoglah_1:1194,1194,Zelophehad_1,father,Hoglah_1,logical,NUM 26:33,
Hoglah_1:Zelophehad_1:1195,1195,Hoglah_1,daughter,Zelophehad_1,explicit,NUM 26:33,
Zelophehad_1:Milcah_2:1196,1196,Zelophehad_1,father,Milcah_2,logical,NUM 26:33,
Milcah_2:Zelophehad_1:1197,1197,Milcah_2,daughter,Zelophehad_1,explicit,NUM 26:33,
Zelophehad_1:Tirzah_1:1198,1198,Zelophehad_1,father,Tirzah_1,logical,NUM 26:33,
Tirzah_1:Zelophehad_1:1199,1199,Tirzah_1,daughter,Zelophehad_1,explicit,NUM 26:33,
Ephraim_1:Shuthelah_1:1200,1200,Ephraim_1,father,Shuthelah_1,logical,NUM 26:35,
Shuthelah_1:Ephraim_1:1201,1201,Shuthelah_1,son,Ephraim_1,explicit,NUM 26:35,
Ephraim_1:Becher_2:1202,1202,Ephraim_1,father,Becher_2,logical,NUM 26:35,
Becher_2:Ephraim_1:1203,1203,Becher_2,son,Ephraim_1,explicit,NUM 26:35,
Ephraim_1:Tahan_1:1204,1204,Ephraim_1,father,Tahan_1,logical,NUM 26:35,
Tahan_1:Ephraim_1:1205,1205,Tahan_1,son,Ephraim_1,explicit,NUM 26:35,
Shuthelah_1:Eran_1:1206,1206,Shuthelah_1,father,Eran_1,logical,NUM 26:36,
Eran_1:Shuthelah_1:1207,1207,Eran_1,son,Shuthelah_1,explicit,NUM 26:36,
Bela_2:Ard_1:1208,1208,Bela_2,father,Ard_1,logical,NUM 26:40,
Ard_1:Bela_2:1209,1209,Ard_1,son,Bela_2,explicit,NUM 26:40,
Bela_2:Naaman_1:1210,1210,Bela_2,father,Naaman_1,logical,NUM 26:40,
Naaman_1:Bela_2:1211,1211,Naaman_1,son,Bela_2,explicit,NUM 26:40,
Kenaz_1:Jephunneh_1:1212,1212,Kenaz_1,ancestor,Jephunneh_1,logical,NUM 32:12,
Jephunneh_1:Kenaz_1:1213,1213,Jephunneh_1,descendant,Kenaz_1,explicit,NUM 32:12,
Ammihud_2:Samuel_1:1214,1214,Ammihud_2,father,Samuel_1,logical,NUM 34:20,
Samuel_1:Ammihud_2:1215,1215,Samuel_1,son,Ammihud_2,explicit,NUM 34:20,
Simeon_1:Ammihud_2:1216,1216,Simeon_1,ancestor,Ammihud_2,logical,NUM 34:20,
Ammihud_2:Simeon_1:1217,1217,Ammihud_2,descendant,Simeon_1,explicit,NUM 34:20,
Chislon_1:Elidad_1:1218,1218,Chislon_1,father,Elidad_1,logical,NUM 34:21,
Elidad_1:Chislon_1:1219,1219,Elidad_1,son,Chislon_1,explicit,NUM 34:21,
Benjamin_1:Chislon_1:1220,1220,Benjamin_1,ancestor,Chislon_1,logical,NUM 34:21,
Chislon_1:Benjamin_1:1221,1221,Chislon_1,descendant,Benjamin_1,explicit,NUM 34:21,
Jogli_1:Bukki_1:1222,1222,Jogli_1,father,Bukki_1,logical,NUM 34:22,
Bukki_1:Jogli_1:1223,1223,Bukki_1,son,Jogli_1,explicit,NUM 34:22,
Dan_1:Jogli_1:1224,1224,Dan_1,ancestor,Jogli_1,logical,NUM 34:22,
Jogli_1:Dan_1:1225,1225,Jogli_1,descendant,Dan_1,explicit,NUM 34:22,
Ephod_1:Hanniel_1:1226,1226,Ephod_1,father,Hanniel_1,logical,NUM 34:23,
Hanniel_1:Ephod_1:1227,1227,Hanniel_1,son,Ephod_1,explicit,NUM 34:23,
Manasseh_1:Ephod_1:1228,1228,Manasseh_1,ancestor,Ephod_1,logical,NUM 34:23,
Ephod_1:Manasseh_1:1229,1229,Ephod_1,descendant,Manasseh_1,explicit,NUM 34:23,
Shiphtan_1:Kemuel_2:1230,1230,Shiphtan_1,father,Kemuel_2,logical,NUM 34:24,
Kemuel_2:Shiphtan_1:1231,1231,Kemuel_2,son,Shiphtan_1,explicit,NUM 34:24,
Ephraim_1:Shiphtan_1:1232,1232,Ephraim_1,ancestor,Shiphtan_1,logical,NUM 34:24,
Shiphtan_1:Ephraim_1:1233,1233,Shiphtan_1,descendant,Ephraim_1,explicit,NUM 34:24,
Parnach_1:Elizaphan_1:1234,1234,Parnach_1,father,Elizaphan_1,logical,NUM 34:25,
Elizaphan_1:Parnach_1:1235,1235,Elizaphan_1,son,Parnach_1,explicit,NUM 34:25,
Zebulun_1:Parnach_1:1236,1236,Zebulun_1,ancestor,Parnach_1,logical,NUM 34:25,
Parnach_1:Zebulun_1:1237,1237,Parnach_1,descendant,Zebulun_1,explicit,NUM 34:25,
Azzan_1:Paltiel_1:1238,1238,Azzan_1,father,Paltiel_1,logical,NUM 34:26,
Paltiel_1:Azzan_1:1239,1239,Paltiel_1,son,Azzan_1,explicit,NUM 34:26,
Issachar_1:Azzan_1:1240,1240,Issachar_1,ancestor,Azzan_1,logical,NUM 34:26,
Azzan_1:Issachar_1:1241,1241,Azzan_1,descendant,Issachar_1,explicit,NUM 34:26,
Shelomi_1:Ahihud_1:1242,1242,Shelomi_1,father,Ahihud_1,logical,NUM 34:27,
Ahihud_1:Shelomi_1:1243,1243,Ahihud_1,son,Shelomi_1,explicit,NUM 34:27,
Asher_1:Shelomi_1:1244,1244,Asher_1,ancestor,Shelomi_1,logical,NUM 34:27,
Shelomi_1:Asher_1:1245,1245,Shelomi_1,descendant,Asher_1,explicit,NUM 34:27,
Ammihud_3:Pedahel_1:1246,1246,Ammihud_3,father,Pedahel_1,logical,NUM 34:28,
Pedahel_1:Ammihud_3:1247,1247,Pedahel_1,son,Ammihud_3,explicit,NUM 34:28,
Naphtali_1:Ammihud_3:1248,1248,Naphtali_1,ancestor,Ammihud_3,logical,NUM 34:28,
Ammihud_3:Naphtali_1:1249,1249,Ammihud_3,descendant,Naphtali_1,explicit,NUM 34:28,
Manasseh_1:Jair_1:1250,1250,Manasseh_1,ancestor,Jair_1,logical,DEU 3:14,
Jair_1:Manasseh_1:1251,1251,Jair_1,descendant,Manasseh_1,explicit,DEU 3:14,
Carmi_2:Achan_1:1252,1252,Carmi_2,father,Achan_1,logical,JOS 7:1,
Achan_1:Carmi_2:1253,1253,Achan_1,son,Carmi_2,explicit,JOS 7:1,
Zabdi_1:Carmi_2:1254,1254,Zabdi_1,father,Carmi_2,logical,JOS 7:1,
Carmi_2:Zabdi_1:1255,1255,Carmi_2,son,Zabdi_1,explicit,JOS 7:1,
Zerah_3:Zabdi_1:1256,1256,Zerah_3,father,Zabdi_1,logical,JOS 7:1,
Zabdi_1:Zerah_3:1257,1257,Zabdi_1,son,Zerah_3,explicit,JOS 7:1,
Arba_1:Anak_1:1258,1258,Arba_1,father,Anak_1,explicit,JOS 15:13,
Anak_1:Arba_1:1259,1259,Anak_1,son,Arba_1,logical,JOS 15:13,
Anak_1:Sheshai_1:1260,1260,Anak_1,father,Sheshai_1,logical,JOS 15:14,
Sheshai_1:Anak_1:1261,1261,Sheshai_1,son,Anak_1,explicit,JOS 15:14,
Anak_1:Ahiman_1:1262,1262,Anak_1,father,Ahiman_1,logical,JOS 15:14,
Ahiman_1:Anak_1:1263,1263,Ahiman_1,son,Anak_1,explicit,JOS 15:14,
Anak_1:Talmai_1:1264,1264,Anak_1,father,Talmai_1,logical,JOS 15:14,
Talmai_1:Anak_1:1265,1265,Talmai_1,son,Anak_1,explicit,JOS 15:14,
Caleb_1:Achsah_1:1266,1266,Caleb_1,father,Achsah_1,logical,JOS 15:16,
Achsah_1:Caleb_1:1267,1267,Achsah_1,daughter,Caleb_1,explicit,JOS 15:16,
Kenaz_2:Othniel_1:1268,1268,Kenaz_2,father,Othniel_1,logical,JOS 15:17,
Othniel_1:Kenaz_2:1269,1269,Othniel_1,son,Kenaz_2,explicit,JOS 15:17,
Kenaz_2:Caleb_1:1270,1270,Kenaz_2,brother,Caleb_1,explicit,JOS 15:17,
Caleb_1:Kenaz_2:1271,1271,Caleb_1,brother,Kenaz_2,logical,JOS 15:17,
Othniel_1:Achsah_1:1272,1272,Othniel_1,husband,Achsah_1,logical,JOS 15:17,
Achsah_1:Othniel_1:1273,1273,Achsah_1,wife,Othniel_1,explicit,JOS 15:17,
Reuben_1:Bohan_1:1274,1274,Reuben_1,ancestor,Bohan_1,logical,JOS 18:17,
Bohan_1:Reuben_1:1275,1275,Bohan_1,descendant,Reuben_1,explicit,JOS 18:17,
Caleb_1:Kenaz_2:1276,1276,Caleb_1,brother,Kenaz_2,explicit,JDG 3:9,
Kenaz_2:Caleb_1:1277,1277,Kenaz_2,brother,Caleb_1,explicit,JDG 3:9,
Gera_2:Ehud_1:1278,1278,Gera_2,father,Ehud_1,logical,JDG 3:15,
Ehud_1:Gera_2:1279,1279,Ehud_1,son,Gera_2,explicit,JDG 3:15,
Anath_1:Shamgar_1:1280,1280,Anath_1,father,Shamgar_1,logical,JDG 3:31,
Shamgar_1:Anath_1:1281,1281,Shamgar_1,son,Anath_1,explicit,JDG 3:31,
Jabin_1:Sisera_1:1282,1282,Jabin_1,king,Sisera_1,logical,JDG 4:2,
Sisera_1:Jabin_1:1283,1283,Sisera_1,army commander,Jabin_1,explicit,JDG 4:2,
Lappidoth_1:Deborah_2:1284,1284,Lappidoth_1,husband,Deborah_2,logical,JDG 4:4,
Deborah_2:Lappidoth_1:1285,1285,Deborah_2,wife,Lappidoth_1,explicit,JDG 4:4,
Abinoam_1:Barak_1:1286,1286,Abinoam_1,father,Barak_1,logical,JDG 4:6,
Barak_1:Abinoam_1:1287,1287,Barak_1,son,Abinoam_1,explicit,JDG 4:6,
Reuel_2:Heber_2:1288,1288,Reuel_2,ancestor,Heber_2,logical,JDG 4:11,
Heber_2:Reuel_2:1289,1289,Heber_2,descendant,Reuel_2,implicit,JDG 4:11,
Heber_2:Jael_1:1290,1290,Heber_2,husband,Jael_1,logical,JDG 4:17,
Jael_1:Heber_2:1291,1291,Jael_1,wife,Heber_2,explicit,JDG 4:17,
Jael_1:Sisera_1:1292,1292,Jael_1,killer,Sisera_1,explicit,JDG 4:21,
Sisera_1:Jael_1:1293,1293,Sisera_1,victim,Jael_1,logical,JDG 4:21,
Joash_1:Gideon_1:1294,1294,Joash_1,father,Gideon_1,logical,JDG 6:11,
Gideon_1:Joash_1:1295,1295,Gideon_1,son,Joash_1,explicit,JDG 6:11,
Iezer_1:Joash_1:1296,1296,Iezer_1,ancestor,Joash_1,logical,JDG 6:11,Iezer_1 is the only person given the label Abiezer to this point.  Iezer_1 is also of the tribe of Manasseh which aligns to Gideon's statement in Judges 6:15.
Joash_1:Iezer_1:1297,1297,Joash_1,descendant,Iezer_1,explicit,JDG 6:11,Iezer_1 is the only person given the label Abiezer to this point.  Iezer_1 is also of the tribe of Manasseh which aligns to Gideon's statement in Judges 6:15.
Gideon_1:Purah_1:1298,1298,Gideon_1,master,Purah_1,logical,JDG 7:10,
Purah_1:Gideon_1:1299,1299,Purah_1,servant,Gideon_1,explicit,JDG 7:10,
Gideon_1:Jether_1:1300,1300,Gideon_1,father,Jether_1,logical,JDG 8:20,firstborn of seventy sons
Jether_1:Gideon_1:1301,1301,Jether_1,son,Gideon_1,explicit,JDG 8:20,firstborn of seventy sons
Gideon_1:Zebah_1:1302,1302,Gideon_1,killer,Zebah_1,explicit,JDG 8:21,
Gideon_1:Zalmunna_1:1303,1303,Gideon_1,killer,Zalmunna_1,explicit,JDG 8:21,
